"seqnames","start","end","width","strand","exo_signal","endo_signal","enrichment","pvalue","binding_type","binding_type_by_peaks","significant","cpg_score","cpg_name","cpg_length","region_length","region_start","region_end","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr9",87021942,87022355,414,"*",20.5645221968225,12.2722532489018,1.67569245677542,0.2,"both","both","False","CpG:",1248,413,2230,87020966,87023196,"Promoter (<=1kb)",9,87022014,87077774,55761,1,"266690","ENSMUST00000168529.8",0,"ENSMUSG00000032872","Cyb5r4","cytochrome b5 reductase 4"
"chr9",87255277,87255637,361,"*",108.103045007969,85.6163499043412,1.26264487015333,0.1,"both","both","False","CpG:",1250,360,1646,87254460,87256106,"Promoter (<=1kb)",9,87189577,87255536,65960,2,"382090","ENSMUST00000093802.5",0,"ENSMUSG00000056919","Cep162","centrosomal protein 162"
"chr9",88327104,88327879,776,"*",34.2931605235346,10.1660792490125,3.37329266116686,0.2,"both","exo_only","False","CpG:",1258,775,1712,88326547,88328259,"Promoter (<=1kb)",9,88327197,88372092,44896,1,"23959","ENSMUST00000034992.7",0,"ENSMUSG00000032420","Nt5e","5' nucleotidase, ecto"
"chr9",88438514,88439419,906,"*",45.4448760419354,25.3612371296633,1.79190296631001,0.1,"both","both","False","CpG:",1259,905,3361,88436979,88440340,"Promoter (<=1kb)",9,88376750,88438951,62202,2,"244962","ENSMUST00000165315.7",0,"ENSMUSG00000032422","Snx14","sorting nexin 14"
"chr9",88481758,88483199,1442,"*",29.6606947139014,29.7078554727457,0.99841251554197,1,"both","both","False","CpG:",1260,1441,2388,88481590,88483978,"Promoter (<=1kb)",9,88447009,88482559,35551,2,"56403","ENSMUST00000069221.11",0,"ENSMUSG00000032423","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein"
"chr9",88522877,88523429,553,"*",19.0535276584365,12.1785921207389,1.56450987680179,0.4,"both","both","False","CpG:",1260,552,3369,88520409,88523778,"Promoter (<=1kb)",9,88521050,88522929,1880,2,"72655","ENSMUST00000182232.7",0,"ENSMUSG00000097195","Snhg5","small nucleolar RNA host gene 5"
"chr9",89704691,89705333,643,"*",44.1862011043795,20.8280164158779,2.1214790800095,0.4,"both","both","False","CpG:",1269,642,1662,89703775,89705437,"Promoter (<=1kb)",9,89699206,89705068,5863,2,"66111","ENSMUST00000058488.8",0,"ENSMUSG00000032353","Tmed3","transmembrane p24 trafficking protein 3"
"chr9",89908631,89911157,2527,"*",21.1600185065586,15.4750586761031,1.36736273182824,0.4,"both","both","False","CpG:",1270,2526,4279,89906533,89910812,"Promoter (<=1kb)",9,89909908,89915847,5940,1,"19417","ENSMUST00000189545.1",0,"ENSMUSG00000032356","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1"
"chr9",90054522,90054728,207,"*",34.4192183437538,4.6635258543663,7.38051410426474,0.4,"both","exo_only","False","CpG:",1272,206,903,90054216,90055119,"Promoter (<=1kb)",9,90054537,90064239,9703,1,"13036","ENSMUST00000143172.7",0,"ENSMUSG00000032359","Ctsh","cathepsin H"
"chr9",90113871,90114904,1034,"*",26.1649623620037,21.7947737675282,1.20051543737456,0.7,"both","both","False","CpG:",1272,1033,3642,90111631,90115273,"Promoter (<=1kb)",9,90091665,90114715,23051,2,"21761","ENSMUST00000085248.11",0,"ENSMUSG00000062270","Morf4l1","mortality factor 4 like 1"
"chr9",90163082,90163971,890,"*",16.7258713646733,13.0041026075651,1.28619958404073,1,"both","both","False","CpG:",1272,889,6695,90161668,90168363,"Promoter (<=1kb)",9,90163124,90200100,36977,1,"108153","ENSMUST00000134996.7",0,"ENSMUSG00000032363","Adamts7","ADAM metallopeptidase with thrombospondin type 1 motif 7"
"chr9",91355644,91355937,294,"*",30.7850698556939,9.26253970364182,3.32361002928709,0.1,"both","both","False","CpG:",1281,293,4535,91352884,91357419,"Distal Intergenic",9,91362413,91378915,16503,1,"22774","ENSMUST00000173342.7",-6476,"ENSMUSG00000036972","Zic4","zinc finger protein of the cerebellum 4"
"chr9",91362347,91362603,257,"*",12.1702782370539,8.32453979526834,1.46197610154635,0.7,"both","exo_only","False","CpG:",1282,256,5652,91361619,91367271,"Promoter (<=1kb)",9,91362413,91378915,16503,1,"22774","ENSMUST00000173342.7",0,"ENSMUSG00000036972","Zic4","zinc finger protein of the cerebellum 4"
"chr9",91364073,91365462,1390,"*",11.8169131741605,7.76377470596977,1.52205771312171,0.4,"both","both","False","CpG:",1282,1389,4738,91362533,91367271,"Promoter (<=1kb)",9,91358058,91365768,7711,2,"22771","ENSMUST00000034927.12",306,"ENSMUSG00000032368","Zic1","zinc finger protein of the cerebellum 1"
"chr9",91365745,91365981,237,"*",11.8169131741605,7.76377470596977,1.52205771312171,0.4,"both","both","False","CpG:",1282,236,4738,91362533,91367271,"Promoter (<=1kb)",9,91358058,91365768,7711,2,"22771","ENSMUST00000034927.12",0,"ENSMUSG00000032368","Zic1","zinc finger protein of the cerebellum 1"
"chr9",91378538,91379204,667,"*",30.2915579012408,19.5164547673356,1.55210350764829,0.4,"both","both","False","CpG:",1282,666,7484,91377609,91385093,"Promoter (<=1kb)",9,91378642,91389348,10707,1,"22774","ENSMUST00000066384.6",0,"ENSMUSG00000036972","Zic4","zinc finger protein of the cerebellum 4"
"chr9",91381431,91382110,680,"*",30.2915579012408,19.5164547673356,1.55210350764829,0.4,"both","both","False","CpG:",1282,679,7484,91377609,91385093,"Promoter (<=1kb)",9,91382410,91388044,5635,1,"22774","ENSMUST00000085242.4",-300,"ENSMUSG00000036972","Zic4","zinc finger protein of the cerebellum 4"
"chr9",91384038,91384491,454,"*",30.2915579012408,19.5164547673356,1.55210350764829,0.4,"both","endo_only","False","CpG:",1282,453,7484,91377609,91385093,"Promoter (1-2kb)",9,91382410,91388044,5635,1,"22774","ENSMUST00000085242.4",1628,"ENSMUSG00000036972","Zic4","zinc finger protein of the cerebellum 4"
"chr9",92250368,92250657,290,"*",59.8705877449314,17.302760323517,3.46017552260482,0.1,"both","both","False","CpG:",1288,289,2087,92249645,92251732,"Promoter (<=1kb)",9,92250342,92271975,21634,1,"22038","ENSMUST00000186364.1",26,"ENSMUSG00000032369","Plscr1","phospholipid scramblase 1"
"chr9",92457691,92458061,371,"*",7.89604379759151,12.4203996987889,0.635731859608468,1,"both","exo_only","False","CpG:",1290,370,1852,92456656,92458508,"Promoter (<=1kb)",9,92457394,92485332,27939,1,"235527","ENSMUST00000143866.1",297,"ENSMUSG00000032377","Plscr4","phospholipid scramblase 4"
"chr9",92541993,92542767,775,"*",23.3186110343522,12.1185348521458,1.92421041972935,0.1,"both","both","False","CpG:",1291,774,5666,92539372,92545038,"Promoter (<=1kb)",9,92542223,92608428,66206,1,"26432","ENSMUST00000070522.13",0,"ENSMUSG00000032374","Plod2","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"
"chr9",94537088,94539070,1983,"*",33.4398851860798,22.4245571137811,1.49121719623747,0.2,"both","both","False","CpG:",1306,1982,4281,94535657,94539938,"Promoter (<=1kb)",9,94517864,94538081,20218,2,"68861","ENSMUST00000113028.1",0,"ENSMUSG00000045414","Dipk2a","divergent protein kinase domain 2A"
"chr9",95405215,95407761,2547,"*",34.8127177692408,20.8043459767994,1.67333872490215,0.1,"both","both","False","CpG:",1312,2546,6075,95403043,95409118,"Promoter (<=1kb)",9,95399292,95406722,7431,2,"54371","ENSMUST00000036267.7",0,"ENSMUSG00000033350","Chst2","carbohydrate sulfotransferase 2"
"chr9",95511289,95512305,1017,"*",37.7538406607995,29.7596579627712,1.26862481779962,0.7,"both","both","False","CpG:",1313,1016,2804,95510826,95513630,"Promoter (<=1kb)",9,95456898,95511894,54997,2,"67958","ENSMUST00000079659.11",0,"ENSMUSG00000032407","U2surp","U2 snRNP-associated SURP domain containing"
"chr9",95559196,95560865,1670,"*",10.7873323667292,7.88737438246657,1.36767089320739,1,"both","both","False","CpG:",1314,1669,5022,95556859,95561881,"Promoter (<=1kb)",9,95559657,95568023,8367,1,"75552","ENSMUST00000079597.6",0,"ENSMUSG00000064225","Paqr9","progestin and adipoQ receptor family member IX"
"chr9",95637558,95638082,525,"*",13.9164028996639,19.0429621262688,0.730789821845356,0.7,"both","exo_only","False","CpG:",1314,524,1174,95637031,95638205,"Promoter (<=1kb)",9,95637601,95698096,60496,1,"76477","ENSMUST00000015498.8",0,"ENSMUSG00000015354","Pcolce2","procollagen C-endopeptidase enhancer 2"
"chr9",95749799,95750466,668,"*",17.121629466701,18.467678710071,0.927113241219865,0.7,"both","both","False","CpG:",1315,667,2260,95749660,95751920,"Promoter (<=1kb)",9,95705082,95750358,45277,2,"22063","ENSMUST00000189137.6",0,"ENSMUSG00000032839","Trpc1","transient receptor potential cation channel, subfamily C, member 1"
"chr9",95845015,95845327,313,"*",18.0683634197177,23.4569947579016,0.770276141773503,0.666666666666667,"both","exo_only","False","CpG:",1316,312,899,95844733,95845632,"Promoter (<=1kb)",9,95752642,95845286,92645,2,"102502","ENSMUST00000093800.8",0,"ENSMUSG00000049493","Pls1","plastin 1 (I-isoform)"
"chr9",95857487,95858246,760,"*",6.79008779388375,33.9073251445393,0.200254303898616,0.4,"both","endo_only","False","CpG:",1316,759,1828,95856736,95858564,"Promoter (<=1kb)",9,95857597,95868312,10716,1,"245000","ENSMUST00000187356.6",0,"ENSMUSG00000032409","Atr","ataxia telangiectasia and Rad3 related"
"chr9",95954651,95955093,443,"*",28.8075080177795,34.5901651009564,0.832823663422844,0.7,"both","both","False","CpG:",1317,442,2110,95953590,95955700,"Promoter (<=1kb)",9,95954760,96053027,98268,1,"24127","ENSMUST00000034981.13",0,"ENSMUSG00000032410","Xrn1","5'-3' exoribonuclease 1"
"chr9",96119146,96119784,639,"*",33.224940773748,48.0691764819515,0.691190138991105,0.2,"both","both","False","CpG:",1318,638,2557,96117967,96120524,"Promoter (<=1kb)",9,96119362,96180190,60829,1,"235533","ENSMUST00000085217.11",0,"ENSMUSG00000041440","Gk5","glycerol kinase 5"
"chr9",96196111,96196749,639,"*",44.2727658302024,17.3116710556197,2.55739412376546,0.2,"both","both","False","CpG:",1318,638,2413,96195676,96198089,"Promoter (<=1kb)",9,96196275,96318878,122604,1,"211586","ENSMUST00000165120.8",0,"ENSMUSG00000032411","Tfdp2","transcription factor Dp 2"
"chr9",96363614,96364869,1256,"*",21.7605130492202,22.674895198125,0.959674250270385,1,"both","both","False","CpG:",1320,1255,3148,96362620,96365768,"Promoter (<=1kb)",9,96332655,96364442,31788,2,"11933","ENSMUST00000034983.6",0,"ENSMUSG00000032412","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide"
"chr9",96478228,96478741,514,"*",20.8046485903469,13.6616825126744,1.52284673363224,0.4,"both","both","False","CpG:",1321,513,3928,96477372,96481300,"Promoter (<=1kb)",9,96470937,96478675,7739,2,"19823","ENSMUST00000057500.5",0,"ENSMUSG00000051234","Rnf7","ring finger protein 7"
"chr9",96536969,96537199,231,"*",22.1978695175737,19.4250766563236,1.14274295593822,0.7,"both","exo_only","False","CpG:",1321,230,2829,96535697,96538526,"Exon (ENSMUST00000188740.1/ENSMUST00000188740.1, exon 1 of 1)",9,96542305,96545179,2875,2,"114713","ENSMUST00000188853.1",7980,"ENSMUSG00000032413","Rasa2","RAS p21 protein activator 2"
"chr9",96630710,96631574,865,"*",21.3643718565176,10.7735475619756,1.98303963792961,0.4,"both","exo_only","False","CpG:",1322,864,3255,96629883,96633138,"Promoter (<=1kb)",9,96546282,96631536,85255,2,"114713","ENSMUST00000128346.7",0,"ENSMUSG00000032413","Rasa2","RAS p21 protein activator 2"
"chr9",96719504,96720064,561,"*",18.1872377428658,16.2891076144999,1.11652757003558,0.7,"both","both","False","CpG:",1322,560,4235,96718028,96722263,"Promoter (<=1kb)",9,96686258,96719850,33593,2,"245007","ENSMUST00000126066.7",0,"ENSMUSG00000040433","Zbtb38","zinc finger and BTB domain containing 38"
"chr9",96888889,96889943,1055,"*",19.6792020976422,15.1959599380412,1.29502855876698,1,"both","both","False","CpG:",1324,1054,5417,96886006,96891423,"Promoter (<=1kb)",9,96823336,96889413,66078,2,"235534","ENSMUST00000112951.8",0,"ENSMUSG00000043587","Pxylp1","2-phosphoxylose phosphatase 1"
"chr9",97018037,97019105,1069,"*",33.8869670407165,24.4612604538423,1.38533200709997,0.7,"both","both","False","CpG:",1325,1068,8114,97013056,97021170,"Promoter (<=1kb)",9,96943482,97018843,75362,2,"211949","ENSMUST00000055433.4",0,"ENSMUSG00000046997","Spsb4","splA/ryanodine receptor domain and SOCS box containing 4"
"chr9",97110593,97111378,786,"*",39.0008594438127,26.8696613529657,1.45148310324752,0.7,"both","both","False","CpG:",1325,785,3155,97109335,97112490,"Promoter (<=1kb)",9,97074961,97111157,36197,2,"192287","ENSMUST00000085206.10",0,"ENSMUSG00000032449","Slc25a36","solute carrier family 25, member 36"
"chr9",98032720,98033588,869,"*",11.8863837212192,4.21111409796744,2.82262210063516,0.8,"both","exo_only","False","CpG:",1332,868,1954,98031720,98033674,"Promoter (<=1kb)",9,97444395,98033181,588787,2,"64085","ENSMUST00000035027.12",0,"ENSMUSG00000032452","Clstn2","calsyntenin 2"
"chr9",98296489,98296945,457,"*",27.3053116941132,1.78055970719034,15.3352407020375,0.8,"both","exo_only","False","CpG:",1334,456,1392,98296440,98297832,"Promoter (<=1kb)",9,98296583,98411434,114852,1,"74080","ENSMUST00000112935.7",0,"ENSMUSG00000032456","Nmnat3","nicotinamide nucleotide adenylyltransferase 3"
"chr9",98563278,98564103,826,"*",100.85529062695,63.8181269253625,1.58035491616518,0.7,"both","both","False","CpG:",1336,825,1350,98563016,98564366,"Promoter (<=1kb)",9,98563721,98567316,3596,1,"50797","ENSMUST00000188913.1",0,"ENSMUSG00000032458","Copb2","COPI coat complex subunit beta 2"
"chr9",98601375,98601757,383,"*",33.6127304485794,0,Inf,1,"exo_only","exo_only","False","CpG:",1337,382,627,98601049,98601676,"Promoter (<=1kb)",9,98588730,98601660,12931,2,"64655","ENSMUST00000035034.9",0,"ENSMUSG00000032459","Mrps22","mitochondrial ribosomal protein S22"
"chr9",98954655,98954857,203,"*",20.7877564625073,5.10337550449257,4.07333468685728,1,"exo_only","exo_only","False","CpG:",1339,202,1395,98954343,98955738,"Promoter (<=1kb)",9,98953872,98954798,927,2,"768252","ENSMUST00000189148.1",0,"ENSMUSG00000097072","Foxl2os","forkhead box L2, opposite strand"
"chr9",98954990,98957445,2456,"*",12.1419312208955,2.49737593925253,4.86187563115931,0.5,"exo_only","exo_only","False","CpG:",1339,2455,3899,98954343,98958242,"Promoter (<=1kb)",9,98955288,98958543,3256,1,"26927","ENSMUST00000051312.4",0,"ENSMUSG00000050397","Foxl2","forkhead box L2"
"chr9",98986178,98986886,709,"*",31.1405767081093,25.6145472321325,1.2157379330541,0.7,"both","both","False","CpG:",1340,708,2490,98985741,98988231,"Promoter (<=1kb)",9,98986373,99002021,15649,1,"23873","ENSMUST00000035038.7",0,"ENSMUSG00000032463","Faim","Fas apoptotic inhibitory molecule"
"chr9",99139555,99140498,944,"*",35.7099911622479,22.4376800064988,1.59151887146554,0.7,"both","both","False","CpG:",1341,943,3539,99138370,99141909,"Promoter (<=1kb)",9,99036654,99140087,103434,2,"74769","ENSMUST00000035037.13",0,"ENSMUSG00000032462","Pik3cb","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
"chr9",99243197,99243704,508,"*",43.7111459289099,21.696393367821,2.01467336934165,0.1,"both","both","False","CpG:",1342,507,4119,99241426,99245545,"Promoter (<=1kb)",9,99243367,99263762,20396,1,"68121","ENSMUST00000185799.6",0,"ENSMUSG00000056267","Cep70","centrosomal protein 70"
"chr9",99436274,99437170,897,"*",25.2512839201611,18.4060664098332,1.37190007674159,0.4,"both","both","False","CpG:",1343,896,5702,99432324,99438026,"Promoter (<=1kb)",9,99387928,99436926,48999,2,"17532","ENSMUST00000122384.8",0,"ENSMUSG00000032470","Mras","muscle and microspikes RAS"
"chr9",99568296,99568993,698,"*",23.3124389860541,11.4091183360145,2.04331643335359,0.4,"both","both","False","CpG:",1344,697,3612,99567308,99570920,"Promoter (<=1kb)",9,99478372,99568899,90528,2,"74125","ENSMUST00000035043.11",0,"ENSMUSG00000032468","Armc8","armadillo repeat containing 8"
"chr9",99575729,99576200,472,"*",9.80756729720162,15.6344911680534,0.627303261217855,0.4,"both","both","False","CpG:",1344,471,3118,99574469,99577587,"Promoter (<=1kb)",9,99575799,99584501,8703,1,"83703","ENSMUST00000066650.11",0,"ENSMUSG00000032469","Dbr1","debranching RNA lariats 1"
"chr9",99629582,99630044,463,"*",27.5640657160187,25.061074134682,1.09987567044753,1,"both","both","False","CpG:",1345,462,4680,99628143,99632823,"Promoter (<=1kb)",9,99629843,99669256,39414,1,"72507","ENSMUST00000112886.8",0,"ENSMUSG00000037784","Dzip1l","DAZ interacting protein 1-like"
"chr9",99875089,99876419,1331,"*",17.6660932757841,8.16238513381574,2.16432978671831,1,"both","exo_only","False","CpG:",1346,1330,781,99874952,99875733,"Promoter (<=1kb)",9,99874106,99876170,2065,2,"20669","ENSMUST00000054819.9",0,"ENSMUSG00000053747","Sox14","SRY (sex determining region Y)-box 14"
"chr9",100545348,100546343,996,"*",42.551612389777,24.1143268522655,1.76457807221682,0.2,"both","both","False","CpG:",1352,995,3649,100544219,100547868,"Promoter (<=1kb)",9,100492293,100546134,53842,2,"17973","ENSMUST00000116522.7",0,"ENSMUSG00000032475","Nck1","non-catalytic region of tyrosine kinase adaptor protein 1"
"chr9",100570748,100571170,423,"*",26.6279202518814,6.69775561635576,3.97564822861805,0.4,"both","exo_only","False","CpG:",1352,422,635,100570262,100570897,"Promoter (<=1kb)",9,100552188,100571090,18903,2,"245020","ENSMUST00000093792.3",0,"ENSMUSG00000070287","Slc35g2","solute carrier family 35, member G2"
"chr9",100642887,100644491,1605,"*",35.3828285553395,25.8485423076157,1.36885198918605,0.4,"both","both","False","CpG:",1352,1604,3708,100641777,100645485,"Promoter (<=1kb)",9,100643448,100796791,153344,1,"20842","ENSMUST00000146312.7",0,"ENSMUSG00000037286","Stag1","STAG1 cohesin complex component"
"chr9",101034544,101034960,417,"*",43.4466007727616,16.9173562515128,2.56816727902603,0.1,"both","both","False","CpG:",1355,416,3124,101032599,101035723,"Promoter (<=1kb)",9,100982032,101034877,52846,2,"66904","ENSMUST00000149322.7",0,"ENSMUSG00000032527","Pccb","propionyl Coenzyme A carboxylase, beta polypeptide"
"chr9",101073465,101075041,1577,"*",48.8893625673315,24.4226736572724,2.00180222908451,0.1,"both","both","False","CpG:",1356,1576,4307,101072543,101076850,"Promoter (<=1kb)",9,101074101,101101785,27685,1,"77853","ENSMUST00000189616.1",0,"ENSMUSG00000066415","Msl2","MSL complex subunit 2"
"chr9",101251054,101251791,738,"*",48.052147382742,40.2501165395454,1.19383871436822,1,"both","both","False","CpG:",1357,737,3156,101249036,101252192,"Promoter (<=1kb)",9,101105084,101251795,146712,2,"235542","ENSMUST00000075941.11",4,"ENSMUSG00000043154","Ppp2r3a","protein phosphatase 2, regulatory subunit B'', alpha"
"chr9",102353238,102354708,1471,"*",33.6075542710555,24.0933191585986,1.39489100898999,1,"both","both","False","CpG:",1365,1470,4356,102351648,102356004,"Promoter (<=1kb)",9,101922128,102354693,432566,2,"270190","ENSMUST00000035129.13",0,"ENSMUSG00000032537","Ephb1","Eph receptor B1"
"chr9",102505893,102506472,580,"*",20.9952541384273,12.6780835191827,1.65602743558679,1,"both","both","False","CpG:",1367,579,2373,102504142,102506515,"Promoter (<=1kb)",9,102505750,102546239,40490,1,"16716","ENSMUST00000039390.5",143,"ENSMUSG00000035606","Ky","kyphoscoliosis peptidase"
"chr9",102625775,102626648,874,"*",39.4647283123757,42.6281345824564,0.92579064739599,1,"both","both","False","CpG:",1367,873,4606,102624452,102629058,"Promoter (<=1kb)",9,102584588,102626534,41947,2,"28135","ENSMUST00000162655.8",0,"ENSMUSG00000032534","Cep63","centrosomal protein 63"
"chr9",102689979,102690345,367,"*",27.6632008410528,20.1351946514304,1.3738730277975,0.2,"both","both","False","CpG:",1368,366,7364,102687501,102694865,"Distal Intergenic",9,102716672,102720721,4050,1,"56332","ENSMUST00000145913.1",-26327,"ENSMUSG00000032531","Amotl2","angiomotin-like 2"
